datetime,close,SMA_5,SMA_20,Return,Target,Strategy_Return,Cumulative_Strategy,Cumulative_BuyHold
2025-03-28 15:00:00,84020.6,84680.34,85992.91,-0.0023912991854858623,0,-0.0,0.975217763034105,0.967454296113515
2025-03-28 16:00:00,83805.5,84421.22,85820.635,-0.0025600864549885083,1,-0.0025600864549885083,0.9727211212482972,0.9649775294742143
2025-03-28 17:00:00,83998.4,84214.28,85642.175,0.002301758237824414,0,0.0,0.9727211212482972,0.967198674451997
2025-03-28 18:00:00,83880.8,83985.45999999999,85468.73999999999,-0.0014000266671745365,0,-0.0,0.9727211212482972,0.9658445705153084
2025-03-28 19:00:00,83850.2,83911.1,85299.93000000001,-0.0003648033876644252,0,-0.0,0.9727211212482972,0.965492227144027
2025-03-28 20:00:00,83759.3,83858.84,85120.64499999999,-0.0010840761262346232,1,-0.0010840761262346232,0.9716666175032678,0.9644455600705151
2025-03-28 21:00:00,84025.3,83902.8,84958.905,0.0031757667506773224,1,0.0031757667506773224,0.9747524040398777,0.9675084142130254
2025-03-28 22:00:00,84449.3,83992.98000000001,84833.01999999999,0.0050460992105949565,0,0.0,0.9747524040398777,0.9723905576582297
2025-03-28 23:00:00,84396.0,84096.01999999999,84713.14499999999,-0.0006311479195210135,1,-0.0006311479195210135,0.9741371910880199,0.9717768353808018
2025-03-29 00:00:00,84407.5,84207.48000000001,84620.785,0.0001362623821035136,0,0.0,0.9741371910880199,0.9719092520072639
2025-03-29 01:00:00,84230.0,84301.62,84524.735,-0.0021028937002043335,0,-0.0,0.9741371910880199,0.9698654301640475
2025-03-29 02:00:00,83834.3,84263.42000000001,84428.85,-0.004697851121927998,1,-0.004697851121927998,0.9695608395919553,0.9653091467648321
2025-03-29 03:00:00,84204.2,84214.4,84378.99,0.004412275166608248,0,0.0,0.9695608395919553,0.9695683563412024
2025-03-29 04:00:00,84003.5,84135.9,84316.775,-0.002383491559803441,1,-0.002383491559803441,0.9672498995140719,0.9672573983472107
2025-03-29 05:00:00,84004.5,84055.3,84260.0,1.190426589370297e-05,0,0.0,0.9672498995140719,0.9672689128364683
2025-03-29 06:00:00,83785.2,83966.34,84201.785,-0.002610574433512536,0,-0.0,0.9672498995140719,0.964743785342286
2025-03-29 07:00:00,83700.0,83939.48,84131.73,-0.0010168860371521093,1,-0.0010168860371521093,0.9662663165968193,0.9637627508575421
2025-03-29 08:00:00,83936.5,83885.93999999999,84076.9,0.002825567502986903,0,0.0,0.9662663165968193,0.9664859275669545
2025-03-29 09:00:00,83553.4,83795.92,84003.325,-0.004564164576793206,0,-0.0,0.9662663165968193,0.9620747267323843
2025-03-29 10:00:00,82891.6,83573.34,83936.805,-0.007920683060174571,0,-0.0,0.9662663165968193,0.954454437741733
2025-03-29 11:00:00,82269.5,83270.2,83849.25,-0.007504982410763028,1,-0.007504982410763028,0.9590145048866474,0.9472912739746066
2025-03-29 12:00:00,82454.1,83021.02,83781.68000000001,0.0022438449243036285,1,0.0022438449243036285,0.9611663847157709,0.9494168486915516
2025-03-29 13:00:00,82812.8,82796.28,83722.4,0.004350299136125502,0,0.0,0.9611663847157709,0.9535470959882375
2025-03-29 14:00:00,82522.9,82590.18000000001,83654.505,-0.0035006665636231338,0,-0.0,0.9611663847157709,0.9502090455524715
2025-03-29 15:00:00,82409.1,82493.68000000001,83582.45,-0.001379011159326593,0,-0.0,0.9611663847157709,0.9488986966749616
2025-03-29 16:00:00,82200.1,82479.8,83504.49,-0.002536127684927947,1,-0.002536127684927947,0.958728744037671,0.9464921684201322
2025-03-29 17:00:00,82313.2,82451.62,83418.88500000001,0.0013759107349016197,1,0.0013759107349016197,0.9600478692084512,0.9477944571551618
2025-03-29 18:00:00,82384.2,82365.9,83315.63,0.0008625591035216207,1,0.0008625591035216207,0.9608759672378535,0.9486119858924482
2025-03-29 19:00:00,82770.1,82415.34,83234.33499999999,0.004684150601693249,0,0.0,0.9608759672378535,0.9530554272969397
2025-03-29 20:00:00,82504.3,82434.38,83139.175,-0.003211304565295947,1,-0.003211304565295947,0.9577903018575794,0.949994876052281
2025-03-29 21:00:00,82509.1,82496.18000000001,83053.13,5.817878583291858e-05,0,0.0,0.9577903018575794,0.9500501456007172
2025-03-29 22:00:00,82387.3,82511.0,82980.78,-0.0014762008069413302,1,-0.0014762008069413302,0.9563764110410967,0.9486476808091467
2025-03-29 23:00:00,82636.6,82561.48000000001,82902.4,0.0030259518153890053,1,0.0030259518153890053,0.9592703599782817,0.9515182429810557
2025-03-30 00:00:00,82771.4,82561.74000000002,82840.79500000001,0.0016312384585037698,1,0.0016312384585037698,0.960835158681581,0.9530703961329743
2025-03-30 01:00:00,82913.9,82643.66,82786.265,0.0017216091548530876,1,0.0017216091548530876,0.9624893412870719,0.9547112108521763
2025-03-30 02:00:00,83330.9,82808.01999999999,82763.55,0.005029313540914071,0,0.0,0.9624893412870719,0.9595127528725775
2025-03-30 03:00:00,83092.4,82949.04,82733.17000000001,-0.002862083572840346,1,-0.002862083572840346,0.9597346163543402,0.9567665471846502
2025-03-30 04:00:00,83114.9,83044.7,82692.09,0.0002707828874843887,0,0.0,0.9597346163543402,0.9570256231929453
2025-03-30 05:00:00,82958.8,83082.18,82662.36,-0.0018781229358393325,1,-0.0018781229358393325,0.9579321167590462,0.9552282114198407
2025-03-30 06:00:00,83156.3,83130.66,82675.595,0.0023806998172586358,0,0.0,0.9579321167590462,0.9575023230482083
2025-03-30 07:00:00,83089.0,83082.28,82716.57,-0.000809319317959134,1,-0.000809319317959134,0.9571568437916597,0.9567273979211746
2025-03-30 08:00:00,83391.7,83142.14,82763.45,0.0036430815150019225,1,0.0036430815150019225,0.9606438441962346,0.9602128338194371
2025-03-30 09:00:00,83480.8,83215.32,82796.85,0.0010684516564598567,0,0.0,0.9606438441962346,0.9612387748122855
2025-03-30 10:00:00,83137.3,83251.01999999999,82827.57,-0.004114718593976052,0,-0.0,0.9606438441962346,0.9572835477523146
2025-03-30 11:00:00,83090.4,83237.84,82861.635,-0.0005641270524783248,0,-0.0,0.9606438441962346,0.9567435182061351
2025-03-30 12:00:00,83033.3,83226.7,82903.29500000001,-0.0006872033351625895,0,-0.0,0.9606438441962346,0.9560860408695286
2025-03-30 13:00:00,82697.2,83087.8,82922.495,-0.004047773604084259,1,-0.004047773604084259,0.956755375400771,0.9522160210300635
2025-03-30 14:00:00,82787.9,82949.22,82942.68,0.0010967723211909863,0,0.0,0.956755375400771,0.9532603852057239
2025-03-30 15:00:00,82734.5,82868.66,82940.9,-0.0006450217966634808,0,-0.0,0.956755375400771,0.9526455114793704
2025-03-30 16:00:00,82296.4,82709.86,82930.505,-0.005295251678562263,1,-0.005295251678562263,0.9516891148932066,0.9476010137356344
2025-03-30 17:00:00,82386.8,82580.56,82924.38999999998,0.0010984684627761698,1,0.0010984684627761698,0.9527345153722842,0.9486419235645177
2025-03-30 18:00:00,82714.7,82584.06,82940.76,0.003980006505896583,0,0.0,0.9527345153722842,0.9524175245920707
2025-03-30 19:00:00,82584.7,82543.42,82938.16500000001,-0.0015716674303358769,0,-0.0,0.9527345153722842,0.9509206409885883
2025-03-30 20:00:00,82537.8,82504.08,82926.485,-0.0005679018026341076,0,-0.0,0.9527345153722842,0.9503806114424089
2025-03-30 21:00:00,82202.4,82485.28,82890.91,-0.004063592681171624,1,-0.004063592681171624,0.9488629903685177,0.9465186517454242
2025-03-30 22:00:00,82418.2,82491.56,82845.275,0.002625227487275339,0,0.0,0.9488629903685177,0.949003478527205
2025-03-30 23:00:00,82348.6,82418.34,82808.08499999999,-0.0008444736720771839,0,-0.0,0.9488629903685177,0.9482020700748791
2025-03-31 00:00:00,81601.6,82221.72,82732.42,-0.009071192467145717,1,-0.009071192467145717,0.9402556715579334,0.9396007465994839
2025-03-31 01:00:00,81816.7,82077.5,82675.315,0.0026359777259268302,1,0.0026359777259268302,0.9427341645648365,0.9420775132387843
2025-03-31 02:00:00,81939.2,82024.86000000002,82614.45999999999,0.0014972493390714714,0,0.0,0.9427341645648365,0.9434880381728352
2025-03-31 03:00:00,81527.9,81846.8,82536.405,-0.005019575490119554,1,-0.005019575490119554,0.9380020392586885,0.9387521287412018
2025-03-31 04:00:00,81806.4,81738.36000000002,82457.14,0.003416008507516999,1,0.003416008507516999,0.9412062622048645,0.9419589139994314
2025-03-31 05:00:00,82165.3,81851.1,82391.36499999999,0.00438718731052834,0,0.0,0.9412062622048645,0.9460914641939688
2025-03-31 06:00:00,81981.4,81884.04,82333.56999999999,-0.0022381711014261008,0,-0.0,0.9412062622048645,0.943973949619504
2025-03-31 07:00:00,81884.0,81873.0,82273.25,-0.001188074368088321,1,-0.001188074368088321,0.9400880391696547,0.942852438365818
2025-03-31 08:00:00,81942.5,81955.92,82218.70999999999,0.000714425284548792,0,0.0,0.9400880391696547,0.943526035987385
2025-03-31 09:00:00,81419.8,81878.6,82154.84,-0.006378863227262999,1,-0.006378863227262999,0.9340913461462056,0.9375074124524599
2025-03-31 10:00:00,82133.0,81872.13999999998,82122.095,0.008759540062736493,1,0.008759540062736493,0.9422735567150288,0.9457195461909497
2025-03-31 11:00:00,82140.1,81903.88,82092.375,8.644515602740377e-05,1,8.644515602740377e-05,0.9423550116996595,0.9458012990646784
2025-03-31 12:00:00,82815.7,82090.22,82118.34,0.008224971725137697,0,0.0,0.9423550116996595,0.9535804880070838
2025-03-31 13:00:00,82500.7,82201.86000000002,82124.035,-0.003803626607032262,1,-0.003803626607032262,0.9387706451038885,0.9499534238909533
2025-03-31 14:00:00,83465.7,82611.04,82161.58499999999,0.01169687045079626,0,0.0,0.9387706451038885,0.9610649060244961
2025-03-31 15:00:00,83399.0,82864.23999999999,82202.3,-0.0007991306608582383,0,-0.0,0.9387706451038885,0.9602968895910171
2025-03-31 16:00:00,83289.4,83094.1,82239.87999999999,-0.0013141644384225826,0,-0.0,0.9387706451038885,0.9590349015683888
2025-03-31 17:00:00,82676.9,83066.34,82263.60500000001,-0.007353876963935413,1,-0.007353876963935413,0.9318670412824402,0.951982276898135
2025-03-31 18:00:00,83318.1,83229.82,82308.6,0.007755491558101513,0,0.0,0.9318670412824402,0.9593653674100807
2025-03-31 19:00:00,82395.1,83015.7,82310.925,-0.0110780250629815,1,-0.0110780250629815,0.9215437948437469,0.9487374938253554
2025-03-31 20:00:00,82421.8,82820.26000000001,82351.935,0.0003240483960817997,1,0.0003240483960817997,0.9218424196323852,0.9490449306885322
2025-03-31 21:00:00,82637.6,82689.9,82392.98,0.00261823934929839,0,0.0,0.9218424196323852,0.9515297574703131
2025-03-31 22:00:00,82388.5,82632.22,82415.44499999999,-0.0030143663417138145,1,-0.0030143663417138145,0.9190636488702814,0.9486614981962554
2025-03-31 23:00:00,82552.7,82479.14,82466.685,0.001992996595398644,1,0.001992996595398644,0.9208953395934345,0.9505521773323463
2025-04-01 00:00:00,82653.6,82530.84,82509.045,0.0012222495448364068,1,0.0012222495448364068,0.9220209035030945,0.951713989298434
2025-04-01 01:00:00,82657.6,82578.00000000001,82533.66,4.839474626638918e-05,1,4.839474626638918e-05,0.9220655244707718,0.9517600472554643
2025-04-01 02:00:00,83019.2,82654.31999999999,82585.55,0.004374673351270619,0,0.0,0.9220655244707718,0.9559236865709968
2025-04-01 03:00:00,82971.1,82770.84,82639.905,-0.0005793840461000288,1,-0.0005793840461000288,0.9215312944164347,0.9553698396377085
2025-04-01 04:00:00,83092.9,82878.88,82697.425,0.001467981019897202,0,0.0,0.9215312944164347,0.9567723044292789
2025-04-01 05:00:00,83013.2,82950.8,82777.095,-0.0009591673897528796,1,-0.0009591673897528796,0.9206473916501937,0.9558545996354516
2025-04-01 06:00:00,83448.0,83108.87999999999,82842.845,0.005237721229876646,1,0.005237721229876646,0.9254694860386705,0.9608610995646375
2025-04-01 07:00:00,83474.4,83199.92,82909.56,0.00031636468219731206,1,0.00031636468219731206,0.9257622718985045,0.961165082081037
2025-04-01 08:00:00,84124.1,83430.51999999999,82974.98000000001,0.007783224557469159,1,0.007783224557469159,0.9329676875475233,0.968646045751672
2025-04-01 09:00:00,84364.0,83684.73999999999,83068.14499999999,0.002851739275665288,0,0.0,0.9329676875475233,0.97140837172456
2025-04-01 10:00:00,84156.8,83913.46,83102.7,-0.0024560238964487224,0,-0.0,0.9329676875475233,0.9690225695503941
2025-04-01 11:00:00,83958.8,84015.62000000001,83130.69,-0.0023527510551731856,0,-0.0,0.9329676875475233,0.9667427006773978
2025-04-01 12:00:00,83641.4,84049.01999999999,83148.29000000001,-0.003780425637336493,0,-0.0,0.9329676875475233,0.963088001787049
2025-04-01 13:00:00,83591.0,83942.4,83193.995,-0.0006025724103134733,1,-0.0006025724103134733,0.9324055069592933,0.9625076715284682
2025-04-01 14:00:00,84166.9,83902.98000000001,83236.435,0.006889497673194356,1,0.006889497673194356,0.9388293125299629,0.9691388658918952
2025-04-01 15:00:00,85281.3,84127.87999999999,83380.745,0.013240359333657414,0,0.0,0.9388293125299629,0.9819706127205171
2025-04-01 16:00:00,85127.1,84361.54,83516.01,-0.0018081337878291803,1,-0.0018081337878291803,0.9371317835289731,0.9801950784770018
2025-04-01 17:00:00,85194.9,84672.24,83643.875,0.0007964561226680988,0,0.0,0.9371317835289731,0.980975760848664
2025-04-01 18:00:00,85116.1,84977.26000000001,83780.255,-0.0009249379951146164,0,-0.0,0.9371317835289731,0.9800684190951686
2025-04-01 19:00:00,84970.8,85138.04000000001,83901.16,-0.0017070800941303421,1,-0.0017070800941303421,0.9355320245157339,0.9783953638060454
2025-04-01 20:00:00,85214.1,85124.6,84029.185,0.002863336581508058,0,0.0,0.9355320245157339,0.9811968390424092
2025-04-01 21:00:00,85206.7,85140.52,84156.63999999998,-8.684008867088089e-05,0,-0.0,0.9355320245157339,0.9811116318219032
2025-04-01 22:00:00,85152.0,85131.94,84263.28,-0.0006419682959203366,1,-0.0006419682959203366,0.9349314426161767,0.9804817892595149
2025-04-01 23:00:00,85191.9,85147.1,84374.31999999999,0.0004685738444192289,0,0.0,0.9349314426161767,0.9809412173808912
2025-04-02 00:00:00,84983.1,85149.56,84468.83,-0.0024509372369907467,1,-0.0024509372369907467,0.9326399843294352,0.9785369920239134
2025-04-02 01:00:00,85134.5,85133.64,84574.89499999999,0.0017815306808057763,0,0.0,0.9326399843294352,0.9802802856975075
2025-04-02 02:00:00,84764.2,85045.14,84640.705,-0.004349588004862959,0,-0.0,0.9326399843294352,0.9760164703254339
2025-04-02 03:00:00,84601.2,84934.98000000001,84697.04500000001,-0.0019229816361152618,1,-0.0019229816361152618,0.9308465347664628,0.9741396085764521
2025-04-02 04:00:00,84603.9,84817.37999999999,84721.035,3.191444092998097e-05,0,0.0,0.9308465347664628,0.9741706976974476
2025-04-02 05:00:00,84154.6,84651.68000000001,84710.565,-0.005310629888220175,1,-0.005310629888220175,0.9259031533375859,0.9689972376740272
2025-04-02 06:00:00,84198.2,84464.42,84712.635,0.0005180940792302025,1,0.0005180940792302025,0.9263828582792707,0.9694992694056566
2025-04-02 07:00:00,84417.5,84395.07999999999,84735.56999999999,0.0026045687437499243,1,0.0026045687437499243,0.9287956861166906,0.9720243968998389
2025-04-02 08:00:00,84613.7,84397.57999999999,84784.185,0.0023241626440015928,1,0.0023241626440015928,0.9309543583542729,0.9742835396921716
2025-04-02 09:00:00,85006.5,84478.1,84854.95999999999,0.004642274241641653,0,0.0,0.9309543583542729,0.9788064310725401
2025-04-02 10:00:00,84858.8,84618.94,84889.55500000001,-0.0017375141900912716,0,-0.0,0.9309543583542729,0.9771057410091989
2025-04-02 11:00:00,84564.0,84692.1,84853.69,-0.0034740062315281595,1,-0.0034740062315281595,0.9277202171120819,0.973711269576071
2025-04-02 12:00:00,84994.0,84807.4,84847.035,0.005084906106617382,1,0.005084906106617382,0.9324375873093075,0.9786624999568205
2025-04-02 13:00:00,85277.6,84940.18000000001,84851.17000000001,0.0033367061204321313,1,0.0033367061204321313,0.9355488575138035,0.9819280091102639
2025-04-02 14:00:00,85864.0,85111.68000000001,84888.565,0.006876366126626454,1,0.006876366126626454,0.9419820339874154,0.9886801056108955
2025-04-02 15:00:00,86700.3,85479.98000000001,84975.04,0.009739821112456859,1,0.009739821112456859,0.9511567704896011,0.9983096729769906
2025-04-02 16:00:00,87089.7,85985.12000000001,85068.82,0.004491333940020992,0,0.0,0.9511567704896011,1.0027934150938833
2025-04-02 17:00:00,86616.1,86309.54000000001,85139.29000000001,-0.005438071321866911,0,-0.0,0.9511567704896011,0.9973401529815042
2025-04-02 18:00:00,86304.9,86515.0,85196.935,-0.003592865529618794,1,-0.003592865529618794,0.9477393921156455,0.9937568439245522
2025-04-02 19:00:00,86934.3,86729.06,85284.05500000001,0.007292749310873425,0,0.0,0.9477393921156455,1.0010040634632587
2025-04-02 20:00:00,85578.3,86504.66,85313.81499999999,-0.01559798606533902,0,-0.0,0.9477393921156455,0.985390416030011
2025-04-02 21:00:00,84874.2,86061.56,85300.8,-0.008227553012854938,0,-0.0,0.9477393921156455,0.9772830641437649
2025-04-02 22:00:00,82788.1,85295.96,85201.995,-0.024578729460778326,0,-0.0,0.9477393921156455,0.9532626881035748
2025-04-02 23:00:00,82503.1,84535.6,85097.09,-0.0034425237443546086,1,-0.0034425237443546086,0.9444767767548272,0.949981058665171
2025-04-03 00:00:00,83234.2,83795.58,85028.60500000001,0.008861485204798347,1,0.008861485204798347,0.9528462437383157,0.9583993017613711
2025-04-03 01:00:00,83778.9,83435.7,85009.81999999999,0.006544184962431254,0,0.0,0.9528462437383157,0.9646712440599625
2025-04-03 02:00:00,83745.8,83210.01999999999,84987.2,-0.00039508754590944495,0,-0.0,0.9528462437383157,0.9642901144655375
2025-04-03 03:00:00,83549.8,83362.36000000002,84943.815,-0.0023404158775723882,1,-0.0023404158775723882,0.9506161872605854,0.9620332745710563
2025-04-03 04:00:00,83580.2,83577.78,84892.14,0.00036385485063994416,0,0.0,0.9506161872605854,0.9623833150444859
2025-04-03 05:00:00,83408.0,83612.54,84812.215,-0.0020602965774190185,0,-0.0,0.9506161872605854,0.9604005199943346
2025-04-03 06:00:00,83032.9,83463.34,84720.92,-0.00449717053520049,1,-0.00449717053520049,0.9463411041529525,0.9560814350738249
2025-04-03 07:00:00,83451.3,83404.44,84665.285,0.005038966481960783,1,0.005038966481960783,0.951109685257281,0.9608990973791869
2025-04-03 08:00:00,83608.8,83416.23999999999,84596.025,0.0018873282980613748,0,0.0,0.951109685257281,0.9627126294372522
2025-04-03 09:00:00,83467.6,83393.72,84505.525,-0.0016888174450535587,0,-0.0,0.951109685257281,0.9610867835540852
2025-04-03 10:00:00,83222.4,83356.6,84373.44499999999,-0.0029376668312016685,0,-0.0,0.951109685257281,0.958263430788132
2025-04-03 11:00:00,83082.0,83366.42,84192.53,-0.0016870457953627183,0,-0.0,0.951109685257281,0.9566467964963711
2025-04-03 12:00:00,82044.8,83085.12000000001,83940.285,-0.012484051900531923,1,-0.012484051900531923,0.9392359825834306,0.9447039682384328
2025-04-03 13:00:00,82273.0,82817.96,83723.13,0.0027814072311711513,0,0.0,0.9392359825834306,0.9473315746870072
2025-04-03 14:00:00,81528.1,82430.06,83484.29000000001,-0.0090540031359011,1,-0.0090540031359011,0.930732137051769,0.9387544316390529
2025-04-03 15:00:00,82068.3,82199.24000000002,83240.98999999999,0.0066259363336076404,0,0.0,0.930732137051769,0.9449745587359853
2025-04-03 16:00:00,81834.8,81949.80000000002,83053.815,-0.002845191139575154,0,-0.0,0.930732137051769,0.9422859254943458
2025-04-03 17:00:00,81829.1,81906.66,82901.56000000001,-6.965251946600137e-05,1,-6.965251946600137e-05,0.9306673092134754,0.9422202929055777
2025-04-03 18:00:00,82030.0,81858.06,82863.655,0.002455116822744019,0,0.0,0.9306673092134754,0.944533553797421
2025-04-03 19:00:00,82003.5,81953.14,82838.675,-0.00032305254175302167,1,-0.00032305254175302167,0.9303666547737075,0.9442284198320957
2025-04-03 20:00:00,82330.0,82005.48000000001,82793.465,0.0039815373734048976,1,0.0039815373734048976,0.9340709443806587,0.9479879005746883
2025-04-03 21:00:00,82802.3,82198.98000000001,82744.63500000001,0.0057366695007894375,0,0.0,0.9340709443806587,0.9534261938510326
2025-04-03 22:00:00,82728.2,82378.8,82693.755,-0.0008949026778242164,1,-0.0008949026778242164,0.9332350417912547,0.9525729701970476
2025-04-03 23:00:00,83147.5,82602.3,82673.64,0.0050684047277711475,0,0.0,0.9332350417912547,0.9574009955427413
2025-04-04 00:00:00,83010.3,82803.66,82645.145,-0.00165007967768116,0,-0.0,0.9332350417912547,0.9558212076166045
2025-04-04 01:00:00,82727.8,82883.22,82611.135,-0.0034031921339882087,1,-0.0034031921339882087,0.9300590636378686,0.9525683644013445
2025-04-04 02:00:00,82901.8,82903.12000000001,82604.57999999999,0.0021032832977547766,0,0.0,0.9300590636378686,0.9545718855321594
2025-04-04 03:00:00,82807.0,82918.88,82572.365,-0.0011435216123172331,0,-0.0,0.9300590636378686,0.953480311950543
2025-04-04 04:00:00,82716.3,82832.64,82527.74,-0.0010953180286690234,1,-0.0010953180286690234,0.929040353177739,0.9524359477748826
2025-04-04 05:00:00,83199.9,82870.56000000001,82514.355,0.005846489748695172,0,0.0,0.929040353177739,0.9580043547798373
2025-04-04 06:00:00,83077.4,82940.48,82507.10500000001,-0.0014723575388913002,1,-0.0014723575388913002,0.9276724736098035,0.9565938298457864
2025-04-04 07:00:00,83988.7,83157.86,82552.44,0.010969288880008365,1,0.010969288880008365,0.9378483809588614,0.9670869839061984
2025-04-04 08:00:00,84385.2,83473.5,82669.45999999999,0.004720873165080519,1,0.004720873165080519,0.9422758442134442,0.9716524788968198
2025-04-04 09:00:00,84566.3,83843.5,82784.125,0.0021461109294047542,0,0.0,0.9422758442134442,0.9737377529013636
2025-04-04 10:00:00,82515.4,83706.6,82833.48999999999,-0.024251977442551143,1,-0.024251977442551143,0.919423791694919,0.9501226868830392
2025-04-04 11:00:00,82689.6,83629.04000000001,82864.55500000001,0.0021111210755810905,1,0.0021111210755810905,0.9213648066389568,0.9521285109117058
2025-04-04 12:00:00,82872.1,83405.72,82916.42000000001,0.002207049012209472,1,0.002207049012209472,0.9233983039253338,0.95422990520121
2025-04-04 13:00:00,83388.0,83206.28,82994.365,0.0062252555443869095,0,0.0,0.9233983039253338,0.9601702302091836
2025-04-04 14:00:00,82577.0,82808.42,83021.715,-0.009725619993284362,1,-0.009725619993284362,0.9144176829189128,0.9508319794213047
2025-04-04 15:00:00,82886.9,82882.72,83065.885,0.0037528609661285905,1,0.0037528609661285905,0.917849365347877,0.9544003196422217
2025-04-04 16:00:00,83386.3,83022.06,83118.7,0.0060250775454264716,1,0.0060250775454264716,0.9233794789491184,0.9601506555774459
2025-04-04 17:00:00,84314.4,83310.51999999999,83194.305,0.011130125692109916,0,0.0,0.9233794789491184,0.9708372530573847
2025-04-04 18:00:00,84001.1,83433.13999999998,83257.95,-0.0037158539940981283,0,-0.0,0.9233794789491184,0.9672297635729922
2025-04-04 19:00:00,83900.1,83697.76,83295.57999999999,-0.0012023652071222468,1,-0.0012023652071222468,0.9222692395906593,0.966066800157979
2025-04-04 20:00:00,84255.3,83971.44,83357.82999999999,0.004233606396178313,1,0.004233606396178313,0.9261737645423889,0.9701567467422633
2025-04-04 21:00:00,84262.0,84146.58,83434.54000000001,7.952022009294346e-05,0,0.0,0.9261737645423889,0.9702338938202889
2025-04-04 22:00:00,84058.5,84095.4,83492.375,-0.0024150862785122795,0,-0.0,0.9261737645423889,0.9678906952563759
2025-04-04 23:00:00,83875.4,84070.26000000001,83545.79500000001,-0.0021782449127691894,0,-0.0,0.9261737645423889,0.9657823922733171
2025-04-05 00:00:00,83799.1,84050.06,83599.935,-0.0009096826959988924,1,-0.0009096826959988924,0.9253312402952965,0.9649038367429656
2025-04-05 01:00:00,83994.0,83997.8,83639.64,0.002325800635090358,0,0.0,0.9253312402952965,0.9671480106992636
2025-04-05 02:00:00,83944.5,83934.3,83682.995,-0.0005893278091292364,0,-0.0,0.9253312402952965,0.9665780434810145
2025-04-05 03:00:00,83681.4,83858.88,83667.63,-0.0031342136768937046,0,-0.0,0.9253312402952965,0.9635485813573511
2025-04-05 04:00:00,83623.2,83808.43999999999,83629.53,-0.0006954950562489959,1,-0.0006954950562489959,0.9246876769922783,0.9628784380825613
2025-04-05 05:00:00,83700.0,83788.62,83586.215,0.0009184054185920054,0,0.0,0.9246876769922783,0.9637627508575418
2025-04-05 06:00:00,83470.9,83684.0,83633.99,-0.0027371565113500917,1,-0.0027371565113500917,0.9221566620962337,0.9611247813686354
2025-04-05 07:00:00,83480.2,83591.13999999998,83673.51999999999,0.00011141607434450584,1,0.00011141607434450584,0.9222594051714551,0.9612318661187308
2025-04-05 08:00:00,83541.7,83563.19999999998,83707.0,0.0007367016370349866,1,0.0007367016370349866,0.9229388351850158,0.9619400072080706
2025-04-05 09:00:00,83857.2,83610.0,83730.45999999999,0.003776557096635491,0,0.0,0.9229388351850158,0.9655728285688299
2025-04-05 10:00:00,83660.7,83602.14,83784.64499999999,-0.0023432692720481985,0,-0.0,0.9229388351850158,0.9633102314297198
2025-04-05 11:00:00,83480.4,83604.04,83814.31999999999,-0.002155133772488216,0,-0.0,0.9229388351850158,0.9612341690165822
2025-04-05 12:00:00,83250.5,83558.1,83807.53,-0.0027539398469580423,0,-0.0,0.9229388351850158,0.9585869879362698
2025-04-05 13:00:00,82699.1,83389.58,83726.765,-0.006623383643341363,1,-0.006623383643341363,0.9168258572002469,0.9522378985596529
2025-04-05 14:00:00,82991.9,83216.51999999999,83676.305,0.003540546390468524,0,0.0,0.9168258572002469,0.9556093410142656
2025-04-05 15:00:00,82617.1,83007.8,83612.155,-0.004516103378763292,1,-0.004516103378763292,0.9126853768488074,0.9512937104405333
2025-04-05 16:00:00,82754.2,82862.56000000001,83537.1,0.0016594627504473713,1,0.0016594627504473713,0.914199944234566,0.9528723469177443
2025-04-05 17:00:00,82860.3,82784.52,83467.015,0.0012821101527173973,1,0.0012821101527173973,0.9153720492646827,0.9540940342279711
2025-04-05 18:00:00,83081.9,82861.07999999999,83418.185,0.002674380855487879,0,0.0,0.9153720492646827,0.9566456450474456
2025-04-05 19:00:00,82815.0,82825.7,83365.165,-0.0032124927330741126,1,-0.0032124927330741126,0.9124314232083608,0.9535724278646037
2025-04-05 20:00:00,83039.0,82910.07999999999,83327.16,0.0027048240053131334,0,0.0,0.9124314232083608,0.9561516734582967
2025-04-05 21:00:00,82935.6,82946.36,83274.24,-0.0012451980394753148,1,-0.0012451980394753148,0.911295265389026,0.9549610752690654
2025-04-05 22:00:00,83177.6,83009.81999999999,83235.895,0.0029179266804604254,1,0.0029179266804604254,0.913954358157682,0.9577475816693941
2025-04-05 23:00:00,83569.6,83107.36000000002,83230.305,0.004712807294271482,0,0.0,0.913954358157682,0.9622612614583566
2025-04-06 00:00:00,83538.8,83252.12000000001,83226.08499999999,-0.0003685550726579834,0,-0.0,0.913954358157682,0.9619066151892238
2025-04-06 01:00:00,83456.6,83335.64000000001,83213.91500000001,-0.0009839739139178016,0,-0.0,0.913954358157682,0.9609601241722526
2025-04-06 02:00:00,83310.4,83410.6,83205.89,-0.0017518087245348424,1,-0.0017518087245348424,0.9123532849392347,0.9592767058427976
2025-04-06 03:00:00,83328.5,83440.78,83198.30500000001,0.00021725978989417527,1,0.00021725978989417527,0.9125515026222298,0.9594851180983593
2025-04-06 04:00:00,83493.7,83425.6,83195.905,0.0019825149858692104,0,0.0,0.9125515026222298,0.9613873117237078
2025-04-06 05:00:00,83471.8,83412.2,83176.635,-0.00026229523904186536,0,-0.0,0.9125515026222298,0.9611351444089674
2025-04-06 06:00:00,83201.6,83361.2,83153.68000000001,-0.003237021365299353,0,-0.0,0.9125515026222298,0.9580239294115755
